"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.578155864E1,2.038050175E0,3.030000031E-1,1.553595066E1,1.567198840E1
2.578402356E1,1.150050044E0,6.360000372E-1,9.244050026E0,9.337000162E0
2.578648879E1,-4.519500136E-1,1.848000050E0,3.436050177E0,3.927569708E0
2.578895364E1,1.011000037E0,1.615950108E0,1.008195019E1,1.026056214E1
2.579141856E1,1.765050054E0,3.730500042E-1,1.612305069E1,1.622366579E1
2.579388356E1,1.626000047E0,5.430000424E-1,1.099995041E1,1.113272807E1
2.579634872E1,-5.950500369E-1,1.531950116E0,3.439050198E0,3.811564241E0
2.579881372E1,8.410500288E-1,1.848000050E0,8.218950272E0,8.466026984E0
2.580127888E1,1.542000055E0,5.809500217E-1,1.579395103E1,1.587967746E1
2.580374411E1,1.971000075E0,5.040000081E-1,1.258005047E1,1.274348960E1
2.580620903E1,-2.770500183E-1,1.153050065E0,4.521000385E0,4.673941126E0
2.580867395E1,4.309500158E-1,1.891050100E0,6.556950092E0,6.837790792E0
2.581113918E1,1.357950091E0,9.120000601E-1,1.471200085E1,1.480265995E1
2.581360449E1,2.091000080E0,4.590000212E-1,1.393605042E1,1.409951997E1
2.581606972E1,2.320500165E-1,9.040500522E-1,6.274050236E0,6.343095464E0
2.581853495E1,-3.299999982E-2,2.029950142E0,4.921050072E0,5.323393691E0
2.582100011E1,1.240950108E0,1.254000068E0,1.287495041E1,1.299526150E1
2.582346534E1,2.031000137E0,3.100500107E-1,1.513605118E1,1.527485312E1
2.582593028E1,8.479500413E-1,7.300500274E-1,8.298000336E0,8.373099897E0
2.582839528E1,-4.009500146E-1,1.968000054E0,3.726000071E0,4.232831399E0
2.583086074E1,1.114050031E0,1.498050094E0,1.099005032E1,1.114748705E1
2.583332597E1,1.890000105E0,3.079500198E-1,1.594305038E1,1.605763959E1
2.583579128E1,1.423050046E0,6.150000095E-1,1.027605057E1,1.039232947E1
2.583825652E1,-5.350500345E-1,1.666050076E0,3.199050188E0,3.646357566E0
2.584072198E1,9.480000734E-1,1.692000031E0,9.153000832E0,9.356227470E0
2.584318721E1,1.678950071E0,4.590000212E-1,1.603395081E1,1.612814722E1
2.584565221E1,1.885050058E0,5.449500084E-1,1.190505028E1,1.206567886E1
2.584811767E1,-5.380499959E-1,1.330950022E0,3.831000090E0,4.091147448E0
2.585058319E1,6.589500308E-1,1.888950109E0,7.474050522E0,7.737168659E0
2.585304842E1,1.521000028E0,7.320000529E-1,1.539900112E1,1.549123948E1
2.585551373E1,2.062050104E0,4.950000346E-1,1.321695042E1,1.338599470E1
2.585797865E1,-9.705000371E-2,1.003050089E0,5.254050255E0,5.349819835E0
2.586044381E1,2.509500086E-1,1.921950102E0,5.743050098E0,6.061311123E0
2.586290903E1,1.351050019E0,1.038000107E0,1.394295025E1,1.404665946E1
2.586537426E1,2.122050047E0,3.870000243E-1,1.442400074E1,1.458439792E1
2.586783957E1,4.380000234E-1,8.179500103E-1,7.162950516E0,7.222793527E0
2.587030511E1,-2.050500065E-1,1.993950129E0,4.270050049E0,4.717118828E0
2.587277034E1,1.228950024E0,1.326000094E0,1.215405083E1,1.228778035E1
2.587523556E1,2.005050182E0,2.670000196E-1,1.553595066E1,1.566707625E1
2.587770071E1,1.116000056E0,6.499500275E-1,9.154950142E0,9.245593722E0
2.588016602E1,-4.969500303E-1,1.831050038E0,3.474000216E0,3.958330592E0
2.588263156E1,1.090050101E0,1.582050085E0,1.020705032E1,1.038628750E1
2.588509709E1,1.791000128E0,2.939999998E-1,1.612305069E1,1.622488462E1
2.588756255E1,1.602000117E0,5.860500336E-1,1.089405060E1,1.102679452E1
2.589002778E1,-6.150000095E-1,1.587000132E0,3.288000107E0,3.702396404E0
2.589249302E1,8.530500531E-1,1.789950132E0,8.479949951E0,8.708683428E0
2.589495825E1,1.606950045E0,5.070000291E-1,1.591695118E1,1.600589492E1
2.589742348E1,1.975950122E0,5.190000534E-1,1.238595104E1,1.255330726E1
2.589988878E1,-3.970500231E-1,1.228050113E0,4.210050106E0,4.403439303E0
2.590235394E1,5.250000358E-1,1.884000063E0,6.868050098E0,7.141091893E0
2.590481917E1,1.405950069E0,8.590500355E-1,1.502595043E1,1.511601300E1
2.590728440E1,2.140950203E0,4.420500100E-1,1.370805073E1,1.388127266E1
2.590974940E1,7.695000619E-2,9.310500622E-1,5.778000355E0,5.853038836E0
2.591221463E1,4.095000029E-2,1.987050056E0,5.271000385E0,5.633248609E0
2.591468009E1,1.327050090E0,1.165050030E0,1.345695019E1,1.357232154E1
2.591714540E1,2.103000164E0,3.460500240E-1,1.486995029E1,1.502191007E1
2.591961086E1,6.439500451E-1,7.530000210E-1,7.752000332E0,7.815061730E0
2.592207617E1,-3.529500067E-1,1.984050035E0,3.946050167E0,4.430839669E0
2.592454139E1,1.165950060E0,1.435950041E0,1.169700050E1,1.184234828E1
2.592700662E1,2.011950016E0,3.270000219E-1,1.570605087E1,1.583776834E1
2.592947185E1,1.276950002E0,6.150000095E-1,9.637050629E0,9.740717178E0
2.593193731E1,-5.160000324E-1,1.779000044E0,3.276000261E0,3.763412667E0
2.593440262E1,1.035000086E0,1.635000110E0,9.891000748E0,1.007850913E1
2.593686755E1,1.777050138E0,3.649500310E-1,1.616805077E1,1.626951017E1
2.593933278E1,1.734000087E0,5.430000424E-1,1.128000069E1,1.142541119E1
2.594179770E1,-6.409500241E-1,1.507950068E0,3.417000055E0,3.789540832E0
2.594426293E1,8.530500531E-1,1.864950061E0,8.149950027E0,8.404012052E0
2.594672808E1,1.573950052E0,5.590500236E-1,1.584900093E1,1.593677151E1
2.594919373E1,2.007000208E0,4.729500115E-1,1.262295055E1,1.279025458E1
2.595165919E1,-3.030000031E-1,1.144050002E0,4.452000141E0,4.606621828E0
2.595412450E1,4.480500221E-1,1.921950102E0,6.523050308E0,6.815044119E0
2.595658973E1,1.429950118E0,8.920500278E-1,1.479300117E1,1.488870022E1
2.595905519E1,2.110050201E0,4.590000212E-1,1.392900085E1,1.409539136E1
2.596152051E1,1.630500108E-1,9.019500613E-1,6.054000378E0,6.122991082E0
2.596398597E1,-2.100000158E-2,1.993950129E0,5.022000313E0,5.403403118E0
2.596645128E1,1.300050020E0,1.209000111E0,1.308795071E1,1.320781076E1
2.596891651E1,2.095950127E0,3.490500152E-1,1.507800102E1,1.522698124E1
2.597138166E1,7.930500507E-1,6.840000153E-1,8.152050018E0,8.219045194E0
2.597384666E1,-3.990000188E-1,1.960950136E0,3.822000265E0,4.314187349E0
2.597631212E1,1.144950032E0,1.462050080E0,1.129905033E1,1.145063489E1
2.597877712E1,1.915950060E0,2.770500183E-1,1.584495068E1,1.596277179E1
2.598124258E1,1.357950091E0,6.340500116E-1,1.000995064E1,1.012151963E1
2.598370812E1,-5.400000215E-1,1.792950034E0,3.216000080E0,3.721414565E0
2.598617343E1,9.580500722E-1,1.644000053E0,9.543000221E0,9.730850391E0
2.598863858E1,1.717050076E0,4.159500301E-1,1.608900070E1,1.618571033E1
2.599110381E1,1.779000044E0,5.950500369E-1,1.157700062E1,1.172799510E1
2.599356904E1,-6.360000372E-1,1.426050067E0,3.574950218E0,3.901074711E0
2.599603435E1,7.860000134E-1,1.879050136E0,7.809000492E0,8.070261094E0
2.599849960E1,1.558950067E0,6.820500493E-1,1.562700081E1,1.571937250E1
2.600096514E1,2.059950113E0,5.359500051E-1,1.290105057E1,1.307546338E1
2.600343037E1,-2.149500102E-1,1.066950083E0,4.713000298E0,4.837040189E0
2.600589560E1,2.950500250E-1,1.951050043E0,6.171000481E0,6.478803726E0
2.600836083E1,1.341000080E0,9.690000415E-1,1.447695065E1,1.457118191E1
2.601082607E1,2.155950069E0,3.940500319E-1,1.422300053E1,1.439087003E1
2.601329153E1,3.229500055E-1,7.920000553E-1,6.480000496E0,6.536204344E0
2.601575676E1,-1.260000020E-1,1.969950080E0,4.654950142E0,5.056198190E0
2.601822207E1,1.281000018E0,1.276050091E0,1.270995045E1,1.283791670E1
2.602068730E1,2.086050034E0,2.820000052E-1,1.530300045E1,1.544710172E1
2.602315278E1,9.010500312E-1,6.940500140E-1,8.503950119E0,8.579671568E0
2.602561801E1,-4.999500215E-1,1.921950102E0,3.598950148E0,4.110509018E0
2.602808301E1,1.126049995E0,1.537050128E0,1.083195019E1,1.099825698E1
2.603054855E1,1.894050121E0,2.910000086E-1,1.598805046E1,1.610248007E1
2.603301408E1,1.468050122E0,6.580500603E-1,1.038600063E1,1.050986252E1
2.603547956E1,-5.760000348E-1,1.680000067E0,3.217950106E0,3.675510733E0
2.603794486E1,9.679500461E-1,1.680000067E0,9.079050064E0,9.283774964E0
2.604041009E1,1.648050070E0,4.420500100E-1,1.601700020E1,1.610763088E1
2.604287525E1,1.815000057E0,5.380499959E-1,1.197405052E1,1.212277233E1
2.604534079E1,-5.430000424E-1,1.338000059E0,3.805050135E0,4.069827973E0
2.604780602E1,6.349500418E-1,1.905000091E0,7.393050194E0,7.660899299E0
2.605027125E1,1.468050122E0,7.510500550E-1,1.535400105E1,1.544229890E1
2.605273648E1,2.080950022E0,4.710000157E-1,1.320795059E1,1.337916862E1
2.605520148E1,-9.000000358E-2,9.930000305E-1,5.131950378E0,5.227911987E0
2.605766694E1,2.200500071E-1,1.945950150E0,5.761950493E0,6.085656700E0
2.606013186E1,1.353000045E0,1.078950047E0,1.411605072E1,1.422173092E1
2.606259717E1,2.139000177E0,3.300000131E-1,1.446795082E1,1.462893785E1
2.606506240E1,3.979500234E-1,8.010000587E-1,7.009050369E0,7.065886526E0
2.606752763E1,-2.029500157E-1,2.053950071E0,4.333950043E0,4.800314841E0
2.606999287E1,1.264950037E0,1.362000108E0,1.234800053E1,1.248712376E1
2.607245779E1,2.062050104E0,3.060000241E-1,1.545900059E1,1.559892258E1
2.607492294E1,1.051050067E0,6.840000153E-1,8.917950630E0,9.005687409E0
2.607738794E1,-5.400000215E-1,1.888950109E0,3.441000223E0,3.962349691E0
2.607985310E1,1.099050045E0,1.558050036E0,1.049895096E1,1.067067955E1
2.608231862E1,1.863000035E0,3.439500034E-1,1.614900017E1,1.625974407E1
2.608478393E1,1.522950053E0,6.100500226E-1,1.065495014E1,1.078051485E1
2.608724947E1,-6.310500503E-1,1.620000124E0,3.201000214E0,3.642667558E0
2.608971493E1,9.049500227E-1,1.747050047E0,8.782050133E0,8.999751271E0
2.609218016E1,1.657050133E0,4.420500100E-1,1.599105072E1,1.608275245E1
2.609464546E1,1.923000097E0,4.999500215E-1,1.218000031E1,1.234100024E1
2.609711099E1,-5.860500336E-1,1.338000059E0,3.870000124E0,4.136496073E0
2.609957615E1,6.180000305E-1,1.921950102E0,7.177050114E0,7.455592838E0
2.610204138E1,1.509000063E0,7.440000176E-1,1.525995064E1,1.535241710E1
2.610450638E1,2.076000214E0,4.969500303E-1,1.347105026E1,1.363913235E1
2.610697184E1,-9.195000678E-2,1.021950006E0,5.287050247E0,5.385697442E0
2.610943708E1,1.480500102E-1,1.956000090E0,5.629950047E0,5.961895058E0
2.611190208E1,1.324050069E0,1.086000085E0,1.405605030E1,1.415998075E1
2.611436731E1,2.160000086E0,3.730500042E-1,1.454400063E1,1.470825350E1
2.611683254E1,4.500000179E-1,8.130000234E-1,7.074000359E0,7.134770503E0
2.611929799E1,-2.530499995E-1,2.004000187E0,4.345950127E0,4.792424601E0
2.612176330E1,1.267050028E0,1.330950022E0,1.233405018E1,1.247018996E1
2.612422822E1,2.005050182E0,2.820000052E-1,1.547595119E1,1.560784468E1
2.612669369E1,1.039050102E0,6.979500055E-1,8.968950272E0,9.055872586E0
2.612915899E1,-5.380499959E-1,1.905000091E0,3.400050163E0,3.934318779E0
2.613162453E1,1.102050066E0,1.573050022E0,1.052295017E1,1.069679770E1
2.613408999E1,1.851000071E0,2.839500010E-1,1.611105156E1,1.621951945E1
2.613655492E1,1.542000055E0,5.449500084E-1,1.065495014E1,1.077973549E1
2.613902015E1,-6.550500393E-1,1.642050028E0,3.153000116E0,3.614806853E0
2.614148538E1,8.980500698E-1,1.783050060E0,8.832000732E0,9.054832874E0
2.614395058E1,1.662000060E0,4.660500288E-1,1.600800133E1,1.610079356E1
2.614641589E1,1.939950109E0,5.279999971E-1,1.217595100E1,1.234082547E1
2.614888112E1,-5.790000558E-1,1.318950057E0,3.874050140E0,4.133174907E0
2.615134658E1,6.229500175E-1,1.920000076E0,7.215000153E0,7.492042059E0
2.615381212E1,1.474950075E0,7.530000210E-1,1.525995064E1,1.534954658E1
2.615627734E1,2.074050188E0,4.849500358E-1,1.334205055E1,1.351100195E1
2.615874288E1,-1.069500074E-1,1.018950105E0,5.227950096E0,5.327397097E0
2.616120819E1,1.699500084E-1,1.993950129E0,5.692050457E0,6.033585876E0
2.616367373E1,1.327050090E0,1.065000057E0,1.406505108E1,1.416760209E1
2.616613919E1,2.119950056E0,3.340500295E-1,1.452000046E1,1.467774475E1
2.616860471E1,4.020000100E-1,8.010000587E-1,7.029000282E0,7.085905028E0
2.617107025E1,-2.290500104E-1,2.016000032E0,4.300950050E0,4.755511684E0
2.617353548E1,1.245000005E0,1.335000038E0,1.231395054E1,1.244851911E1
2.617600079E1,2.074050188E0,3.220500052E-1,1.547595119E1,1.561763317E1
2.617846625E1,9.990000725E-1,6.700500250E-1,8.880000114E0,8.961103181E0
2.618093157E1,-5.449500084E-1,1.936950088E0,3.460050106E0,4.002585775E0
2.618339734E1,1.153950095E0,1.603950024E0,1.057995033E1,1.076288091E1
2.618586265E1,1.894050121E0,3.130500019E-1,1.614599991E1,1.625972753E1
2.618832811E1,1.522950053E0,5.860500336E-1,1.067400074E1,1.079801479E1
2.619079342E1,-6.289500594E-1,1.624950051E0,3.220950127E0,3.662043223E0
2.619325889E1,9.150000215E-1,1.771050096E0,8.857950211E0,9.079489271E0
2.619572420E1,1.653000116E0,4.729500115E-1,1.594995117E1,1.604235125E1
2.619818966E1,1.914000034E0,5.070000291E-1,1.208505058E1,1.224617870E1
2.620065520E1,-5.350500345E-1,1.323000073E0,3.790950298E0,4.050668080E0
2.620312081E1,6.010500193E-1,1.893000126E0,7.279950142E0,7.546017802E0
2.620558627E1,1.498950124E0,7.339500189E-1,1.528200054E1,1.537286813E1
2.620805158E1,2.095950127E0,4.950000346E-1,1.334895039E1,1.352155717E1
2.621051734E1,-1.189500093E-1,9.790500402E-1,5.208000183E0,5.300561668E0
2.621298258E1,1.699500084E-1,1.960950136E0,5.692050457E0,6.022760733E0
2.621544819E1,1.348050117E0,1.054949999E0,1.403400040E1,1.413800996E1
2.621791364E1,2.146050215E0,3.870000243E-1,1.448205090E1,1.464530978E1
2.622037894E1,4.360500276E-1,7.969500422E-1,7.081050396E0,7.139085635E0
2.622284441E1,-2.359500080E-1,2.032050133E0,4.282050133E0,4.745614132E0
2.622530994E1,1.233000040E0,1.321050048E0,1.234605026E1,1.247759670E1
2.622777556E1,2.083950043E0,2.700000107E-1,1.553595066E1,1.567742041E1
2.623024103E1,1.055999994E0,6.600000262E-1,8.973000526E0,9.058999640E0
2.623270656E1,-5.160000324E-1,1.891050100E0,3.424050093E0,3.945433506E0
2.623517187E1,1.104000092E0,1.531950116E0,1.050600052E1,1.067434936E1
2.623763733E1,1.879950047E0,3.150000274E-1,1.611105156E1,1.622342194E1
2.624010256E1,1.564050078E0,6.220500469E-1,1.063305092E1,1.076545265E1
2.624256789E1,-6.550500393E-1,1.639950037E0,3.157950163E0,3.618173007E0
2.624503335E1,8.910000324E-1,1.762050033E0,8.833950043E0,9.051926576E0
2.624749866E1,1.662000060E0,4.680000246E-1,1.598400116E1,1.607698856E1
2.624996389E1,1.950000048E0,4.879500270E-1,1.218300056E1,1.234771631E1
2.625242943E1,-5.209500194E-1,1.354950070E0,3.841050148E0,4.106208087E0
2.625489496E1,6.319500208E-1,1.891050100E0,7.222950459E0,7.493093129E0
2.625736020E1,1.501950026E0,7.609500289E-1,1.527705097E1,1.536955384E1
2.625982573E1,2.146050215E0,5.020500422E-1,1.337295055E1,1.355335354E1
2.626229120E1,-6.405000389E-2,9.979500771E-1,5.203950405E0,5.299160932E0
2.626475673E1,1.699500084E-1,1.992000103E0,5.637000084E0,5.981029791E0
2.626722197E1,1.332000017E0,1.098000050E0,1.400505066E1,1.411103370E1
2.626968720E1,2.151000023E0,3.700500131E-1,1.455600071E1,1.471872599E1
2.627215251E1,4.120500088E-1,8.470500112E-1,7.098000526E0,7.160229773E0
2.627461805E1,-2.190000117E-1,2.016000032E0,4.339050293E0,4.789527595E0
2.627708320E1,1.221000075E0,1.342950106E0,1.239600086E1,1.252817599E1
2.627954850E1,2.041050196E0,3.199500144E-1,1.547595119E1,1.561324179E1
2.628201396E1,1.047000051E0,6.739500165E-1,8.848950386E0,8.936125596E0
2.628447950E1,-5.860500336E-1,1.864950061E0,3.424050093E0,3.942792463E0
2.628694450E1,1.080000043E0,1.561050057E0,1.055205059E1,1.072142943E1
2.628940996E1,1.867950082E0,3.079500198E-1,1.607700157E1,1.618808359E1
2.629187529E1,1.546950102E0,6.169500351E-1,1.058805084E1,1.071823225E1
2.629434052E1,-6.480000019E-1,1.666050076E0,3.199050188E0,3.664634902E0
2.629680575E1,8.959500194E-1,1.762050033E0,8.928000450E0,9.144218873E0
2.629927091E1,1.665000081E0,4.830000103E-1,1.602000046E1,1.611353248E1
2.630173614E1,1.918050051E0,5.260500312E-1,1.208895016E1,1.225146361E1
2.630420112E1,-5.950500369E-1,1.347000122E0,3.751950264E0,4.030586143E0
2.630666627E1,6.870000362E-1,1.908000112E0,7.423950195E0,7.695938538E0
2.630913150E1,1.497000098E0,7.180500627E-1,1.543005085E1,1.551911964E1
2.631159681E1,2.098050117E0,4.830000103E-1,1.323900032E1,1.341291291E1
2.631406227E1,-1.240500063E-1,1.026000023E0,5.079000473E0,5.183079225E0
2.631652756E1,2.200500071E-1,1.972950101E0,5.901000500E0,6.225974703E0
2.631899280E1,1.333950043E0,1.045950055E0,1.428795052E1,1.438815361E1
2.632145833E1,2.134050131E0,3.630000055E-1,1.440300083E1,1.456476474E1
2.632392356E1,3.520500064E-1,7.990500331E-1,6.715050220E0,6.771581767E0
2.632638903E1,-1.860000044E-1,2.029950142E0,4.485000134E0,4.926511928E0
2.632885455E1,1.320000052E0,1.249050021E0,1.258995056E1,1.272043165E1
2.633131986E1,2.078999996E0,2.550000250E-1,1.537305069E1,1.551508793E1
2.633378540E1,9.390000701E-1,6.859500408E-1,8.596950531E0,8.675241035E0
2.633625086E1,-5.040000081E-1,1.897950053E0,3.546000242E0,4.053436583E0
2.633871609E1,1.152000070E0,1.494000077E0,1.087005043E1,1.103254897E1
2.634118164E1,1.899000049E0,2.719500065E-1,1.597395039E1,1.608873049E1
2.634364687E1,1.420050025E0,5.980500579E-1,1.035300064E1,1.046703531E1
2.634611241E1,-6.270000339E-1,1.684950113E0,3.157950163E0,3.633845781E0
2.634857772E1,9.750000238E-1,1.714050055E0,9.229950905E0,9.438251233E0
2.635104326E1,1.741050124E0,4.039500058E-1,1.605300140E1,1.615219134E1
2.635350874E1,1.854000092E0,5.689499974E-1,1.179705048E1,1.195539294E1
2.635597397E1,-6.150000095E-1,1.431000113E0,3.537000179E0,3.864758285E0
2.635843928E1,7.210500240E-1,1.920000076E0,7.660950184E0,7.930729547E0
2.636090451E1,1.522950053E0,7.009500265E-1,1.559805107E1,1.568789039E1
2.636336974E1,2.059950113E0,4.920000136E-1,1.305900097E1,1.322962451E1
2.636583551E1,-2.359500080E-1,1.096050024E0,4.758000374E0,4.888309076E0
2.636830105E1,2.950500250E-1,1.975050092E0,6.145050526E0,6.461387107E0
2.637076605E1,1.405950069E0,9.310500622E-1,1.452000046E1,1.461759088E1
2.637323151E1,2.191050053E0,3.700500131E-1,1.423995113E1,1.441228107E1
2.637569674E1,2.299500108E-1,8.659500480E-1,6.427050114E0,6.489200232E0
2.637816206E1,-1.669500023E-1,2.059050083E0,4.698000431E0,5.132130902E0
2.638062759E1,1.276950002E0,1.213050008E0,1.285605049E1,1.297613679E1
2.638309283E1,2.139000177E0,2.479500175E-1,1.524795055E1,1.539924664E1
2.638555836E1,8.790000677E-1,6.910500526E-1,8.299950600E0,8.374925149E0
2.638802382E1,-4.710000157E-1,2.011049986E0,3.673050165E0,4.213960201E0
2.639048910E1,1.156949997E0,1.515000105E0,1.113105011E1,1.129309679E1
2.639295456E1,1.923000097E0,2.839500010E-1,1.583505058E1,1.595391438E1
2.639541980E1,1.387050033E0,6.070500016E-1,1.012500095E1,1.023758086E1
2.639788533E1,-6.220500469E-1,1.776000142E0,3.232950211E0,3.740733862E0
2.640035056E1,9.649500251E-1,1.690050125E0,9.595950127E0,9.791305164E0
2.640281612E1,1.702950120E0,3.700500131E-1,1.615605164E1,1.624976863E1
2.640528135E1,1.815000057E0,5.449500084E-1,1.152600098E1,1.168074887E1
2.640774658E1,-6.340500116E-1,1.491000056E0,3.472050190E0,3.831479232E0
2.641021181E1,7.810500264E-1,1.891050100E0,7.957950592E0,8.216756492E0
2.641267735E1,1.552050114E0,6.360000372E-1,1.572495079E1,1.581415293E1
2.641514295E1,2.064000130E0,4.680000246E-1,1.281705093E1,1.299060873E1
2.641760849E1,-3.300000131E-1,1.120050073E0,4.497000217E0,4.646119147E0
2.642007395E1,3.640500307E-1,1.933950067E0,6.406050205E0,6.701505392E0
2.642253926E1,1.435050011E0,9.310500622E-1,1.471905041E1,1.481811957E1
2.642500472E1,2.182049990E0,4.110000134E-1,1.404600048E1,1.422042168E1
2.642747003E1,1.170000061E-1,8.730000257E-1,6.085050106E0,6.148467520E0
2.642993556E1,-4.905000329E-2,2.004000187E0,4.942950249E0,5.333964737E0
2.643240072E1,1.291050076E0,1.189050078E0,1.314600086E1,1.326265392E1
2.643486626E1,2.050050020E0,3.199500144E-1,1.501395035E1,1.515664139E1
2.643733126E1,7.420500517E-1,7.030500174E-1,7.990950584E0,8.056066587E0
2.643979647E1,-4.330500066E-1,2.001000166E0,3.826050282E0,4.339377228E0
2.644226170E1,1.189950109E0,1.414050102E0,1.156200027E1,1.170877318E1
2.644472686E1,1.938000083E0,2.700000107E-1,1.580205059E1,1.592273680E1
2.644719247E1,1.288950086E0,5.980500579E-1,9.808950424E0,9.911335158E0
2.644965801E1,-5.689499974E-1,1.801950097E0,3.225000143E0,3.737827467E0
2.645212324E1,1.032000065E0,1.660950065E0,9.804000854E0,9.997110183E0
2.645458878E1,1.768050075E0,3.799500167E-1,1.608900070E1,1.619031521E1
2.645705424E1,1.708050132E0,5.380499959E-1,1.124595070E1,1.138763980E1
2.645951955E1,-6.940500140E-1,1.489050031E0,3.346950054E0,3.728411201E0
2.646198501E1,8.430000544E-1,1.852950096E0,8.142000198E0,8.392630123E0
2.646445024E1,1.641000032E0,5.830500126E-1,1.583805084E1,1.593350818E1
2.646691524E1,2.011950016E0,4.800000191E-1,1.268295097E1,1.285050926E1
2.646938040E1,-3.559500277E-1,1.161000013E0,4.317000389E0,4.484541650E0
2.647184570E1,3.829500079E-1,1.912950039E0,6.571050167E0,6.854540747E0
2.647431093E1,1.413000107E0,8.710500598E-1,1.485105038E1,1.494352685E1
2.647677640E1,2.128950119E0,4.180500209E-1,1.393095112E1,1.409888625E1
2.647924193E1,1.560000032E-1,9.120000601E-1,5.970000267E0,6.041273318E0
2.648170724E1,1.200000010E-2,2.017950058E0,4.978950024E0,5.372356073E0
2.648417301E1,1.357950091E0,1.210950017E0,1.323705101E1,1.336150994E1
2.648663855E1,2.146050215E0,3.649500310E-1,1.500600052E1,1.516307263E1
2.648910385E1,7.399500608E-1,7.369500399E-1,7.990950584E0,8.058902698E0
2.649156939E1,-4.470000267E-1,2.001000166E0,3.877050161E0,4.385809919E0
2.649403492E1,1.159050107E0,1.450050116E0,1.146900082E1,1.161826244E1
2.649650038E1,1.981050134E0,2.700000107E-1,1.573695087E1,1.586345115E1
2.649896592E1,1.309950113E0,6.379500031E-1,9.831000328E0,9.938386034E0
2.650143125E1,-6.120000482E-1,1.767000079E0,3.163050175E0,3.674468635E0
2.650389671E1,1.035000086E0,1.620000124E0,9.685050011E0,9.873997128E0
2.650636194E1,1.750950098E0,3.630000055E-1,1.613700104E1,1.623577524E1
